ID,Lat,Lon,pm25_value,AOD550,temp_2m,rhum,zonal_wind_10m,merid_wind_10m,surf_pres,hpbl,conv_prec,short_radi_surf,NDVI,DEM,Population,distance,NLCD_Developed,year,month,doy,rid
4454,-11.8665352,-77.0730057,28.75625,0.1913325,289.1076166,88.0662,-0.366699522,0.74744913,81461.39651,382.9464549,0.0397,90.0502420138889,0.1456,186.0,8745,4037.168725,0.7566839444,2016,3,72,2
2577,-12.163311,-76.9192429,30.97739958,0.248436,290.7397907,92.07992,-0.264904373,1.087997244,83379.52204,232.2265706,0.165426,83.2235753935185,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,73,2
3431,-12.0284128,-76.9188995,21.12189167,0.2425,289.7979174,90.92127,-0.27685163,0.840312188,81370.26767,343.830428,0.144327,82.4164330439815,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,73,2
4454,-11.8665352,-77.0730057,30.04166667,0.154,289.3949459,90.25183,-0.406116303,0.925495839,81413.32671,502.3859433,0.245127,82.6083344328704,0.1317,186.0,8745,4037.168725,0.7566839444,2016,3,73,2
2577,-12.163311,-76.9192429,28.38579792,0.1430765,291.0316515,90.64031,-0.444777932,0.808393099,83401.2353,245.7718237,0.0672,91.2499516550926,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,74,2
3431,-12.0284128,-76.9188995,26.25290875,0.1457135,290.109842,89.16674,-0.434806088,0.633393945,81395.05769,336.139101,0.0686,90.1200410300926,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,74,2
4454,-11.8665352,-77.0730057,27.09166667,0.1343875,289.6696793,88.17283,-0.554945406,0.789657455,81438.07557,397.207001,0.0532,89.1880217592593,0.1317,186.0,8745,4037.168725,0.7566839444,2016,3,74,2
2577,-12.163311,-76.9192429,27.64286833,0.101,291.219143,92.67234,-0.15677434,0.954800098,83424.92285,241.7711973,0.0445,90.5388083564815,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,75,2
3431,-12.0284128,-76.9188995,27.30603458,0.202173,290.3498622,91.00782,-0.243478066,0.719261233,81415.95808,427.8059868,0.0488,90.0612237847222,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,75,2
4454,-11.8665352,-77.0730057,28.76458333,0.3041715,289.9615569,89.37273,-0.436703059,0.822805648,81459.38671,558.849432,0.866305,89.6893737847222,0.1317,186.0,8745,4037.168725,0.7566839444,2016,3,75,2
2577,-12.163311,-76.9192429,23.93408458,0.202537,291.0374261,90.14373,-0.321237327,1.124350643,83367.21073,255.2745954,1.401631,75.2208655787037,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,76,2
3431,-12.0284128,-76.9188995,38.9998075,0.2560955,290.1308115,87.76268,-0.390018075,0.921829358,81359.17531,344.930908,1.079205,76.1077621064815,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,76,2
4454,-11.8665352,-77.0730057,29.40666667,0.2082405,289.6819016,86.95633,-0.490323142,1.111133201,81402.85148,356.0014477,0.0,77.6326019675926,0.1317,186.0,8745,4037.168725,0.7566839444,2016,3,76,2
2577,-12.163311,-76.9192429,26.28894833,0.164,290.7760881,84.71958,-0.687758844,1.0900764,83320.76957,326.0290587,0.0155,89.4882463888889,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,77,2
3431,-12.0284128,-76.9188995,29.50362042,0.213532,289.9513674,83.30413,-0.728265484,0.844109694,81318.28334,331.6447093,0.00336,90.0856850694445,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,77,2
4454,-11.8665352,-77.0730057,30.40833333,0.1775,289.5441994,83.25035,-0.8066459,0.975564287,81363.97656,506.1733624,0.0,90.9735743055556,0.1317,186.0,8745,4037.168725,0.7566839444,2016,3,77,2
2577,-12.163311,-76.9192429,14.72527667,0.2303335,290.6035984,86.95256,-0.545804111,0.997184448,83282.22624,302.8851969,0.0135,99.3681265856482,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,78,2
3431,-12.0284128,-76.9188995,26.55288775,0.2294645,289.8084803,85.35315,-0.553697897,0.792355885,81278.3182,286.5617632,0.00262,100.111140590278,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,78,2
4454,-11.8665352,-77.0730057,31.2775,0.2145,289.3366662,84.7721,-0.63617123,0.945282385,81325.11107,415.9554545,0.0,100.751501412037,0.1317,186.0,8745,4037.168725,0.7566839444,2016,3,78,2
3431,-12.0284128,-76.9188995,30.73441219,0.188554,290.0245817,82.98555,-0.516028429,0.750165224,81288.63384,300.5920941,0.0017,100.313705092593,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,79,2
4454,-11.8665352,-77.0730057,34.47,0.24,289.5811402,82.82351,-0.542120111,0.909738212,81334.06366,397.2169043,0.0,100.775982939815,0.1317,186.0,8745,4037.168725,0.7566839444,2016,3,79,2
2577,-12.163311,-76.9192429,38.80043,0.1916435,291.1378397,87.54313,-0.60368106,0.995572121,83369.04816,217.9793789,0.115465,95.2945007291667,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,81,2
3431,-12.0284128,-76.9188995,31.18831208,0.222521,290.261452,86.07244,-0.602930761,0.789135207,81366.21443,478.5447926,0.0865,94.5011755902778,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,81,2
4454,-11.8665352,-77.0730057,33.01375,0.2184695,289.858556,85.3639,-0.626189052,0.941704883,81410.8121,374.2214413,0.00887,93.8709457523148,0.1317,186.0,8745,4037.168725,0.7566839444,2016,3,81,2
2577,-12.163311,-76.9192429,36.86965417,0.179418,291.3558807,89.68552,-0.442872534,0.972375728,83389.45143,211.2996398,0.191385,87.7499871296296,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,82,2
3431,-12.0284128,-76.9188995,30.80144875,0.1942515,290.4787267,88.61616,-0.444341605,0.774219851,81386.86908,344.5321195,0.176795,87.099641099537,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,82,2
4454,-11.8665352,-77.0730057,40.71619048,0.1515,290.0602125,87.80075,-0.50144264,0.903784755,81431.58981,344.7803318,0.0949,86.4513032291667,0.1317,186.0,8745,4037.168725,0.7566839444,2016,3,82,2
2577,-12.163311,-76.9192429,30.35189375,0.180095,291.3415976,90.9602,-0.40112058,1.082897209,83426.484,219.9680749,0.344437,84.1269134259259,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,83,2
3431,-12.0284128,-76.9188995,33.02200571,0.255334,290.4789667,89.4224,-0.405753383,0.912751415,81419.77121,485.3236404,0.414158,84.2696281134259,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,83,2
2577,-12.163311,-76.9192429,30.02817375,0.131,290.9353118,90.18996,-0.787396921,0.987826353,83302.18995,215.9430239,0.0469,89.8053176851852,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,84,2
3431,-12.0284128,-76.9188995,30.06395092,0.201524,290.0032151,88.9649,-0.728832022,0.816689479,81299.95007,458.064243,0.0432,90.3880176736111,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,84,2
2577,-12.163311,-76.9192429,26.88359125,0.216,291.7317873,87.57739,-0.428514407,0.708970611,83125.80549,219.6219217,0.0239,94.0884032523148,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,85,2
3431,-12.0284128,-76.9188995,22.07004375,0.1645,290.8884576,85.81194,-0.419802744,0.506803934,81134.7012,272.534163,0.0203,94.4315826967593,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,85,2
2577,-12.163311,-76.9192429,25.99454875,0.169316,291.577407,89.9232,-0.417151112,0.683915766,83326.79844,188.6244728,0.0558,91.5152850115741,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,86,2
3431,-12.0284128,-76.9188995,25.54095125,0.178244,290.7084993,89.12316,-0.409988845,0.525545169,81327.94874,358.1823703,0.0805,90.30494875,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,86,2
2577,-12.163311,-76.9192429,24.34729875,0.135406,291.1890664,90.88226,-0.792219632,0.645565758,83502.66917,207.9332523,0.19453,76.1839546990741,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,87,2
3431,-12.0284128,-76.9188995,18.52787521,0.185146,290.2526496,89.79617,-0.720355455,0.512354313,81496.69795,346.2584075,0.244458,75.689603287037,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,87,2
2577,-12.163311,-76.9192429,32.11005958,0.1495,290.8613624,88.53643,-0.610161,0.506559644,83472.56396,211.3703062,0.159721,87.3126207175926,0.1281,328.3076923,2589,6474.234323,0.0189896755,2016,3,88,2
3431,-12.0284128,-76.9188995,29.14113083,0.1455,289.9417407,87.80526,-0.550166867,0.393603886,81467.83804,286.5561513,0.161023,87.0145715046296,0.1048,372.6666667,2979,884.9861099,0.4540568895,2016,3,88,2
2577,-12.163311,-76.9192429,33.52109875,0.164,290.802096,88.63819,-0.505845579,0.676554211,83489.27987,199.3405563,0.0462,89.0467390046296,0.1049,328.3076923,2589,6474.234323,0.0189896755,2016,3,89,2
3431,-12.0284128,-76.9188995,32.83267817,0.182,289.8631533,89.07736,-0.395208416,0.613663428,81477.92074,357.1469647,0.0742,85.9405126851852,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,3,89,2
4454,-11.8665352,-77.0730057,29.15333333,0.1755,289.4439099,88.52554,-0.373322923,0.711873463,81518.62151,361.183301,0.0932,83.2430811111111,0.1415,186.0,8745,4037.168725,0.7566839444,2016,3,89,2
2577,-12.163311,-76.9192429,28.1875,0.125024,291.1005485,88.8688,-0.59620716,0.659352588,83419.91909,249.6525639,0.122077,86.8975949884259,0.1049,328.3076923,2589,6474.234323,0.0189896755,2016,3,90,2
3431,-12.0284128,-76.9188995,28.88992092,0.1202285,290.1769642,88.60114,-0.556241489,0.500466722,81415.34496,280.9178374,0.136827,83.9449426041667,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,3,90,2
4454,-11.8665352,-77.0730057,35.88625,0.113667,289.7686316,87.78589,-0.609657126,0.621445121,81456.04877,396.8976025,0.336494,81.5605802546296,0.1415,186.0,8745,4037.168725,0.7566839444,2016,3,90,2
2577,-12.163311,-76.9192429,34.47083333,0.172,290.7591447,89.80188,-0.283492973,0.749127058,83471.97995,261.7961297,0.0475,92.4292512847222,0.1049,328.3076923,2589,6474.234323,0.0189896755,2016,3,91,2
3431,-12.0284128,-76.9188995,31.73938,0.22,289.8303825,88.62834,-0.293094648,0.593798653,81463.35767,292.1868988,0.0669,91.3403268287037,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,3,91,2
4454,-11.8665352,-77.0730057,33.91875,0.1225,289.4268574,88.00941,-0.33958472,0.710562114,81507.84153,361.0168185,0.195889,90.1491727662037,0.1415,186.0,8745,4037.168725,0.7566839444,2016,3,91,2
3431,-12.0284128,-76.9188995,30.07565333,0.1855035,289.6767378,89.60501,-0.461909598,0.872478224,81509.14237,512.7231242,0.243681,71.5217038888889,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,4,92,2
4454,-11.8665352,-77.0730057,32.8425,0.2263405,289.3153146,88.81121,-0.492490203,1.003728961,81552.12046,392.8666358,0.31583,72.2099234953704,0.1415,186.0,8745,4037.168725,0.7566839444,2016,4,92,2
3431,-12.0284128,-76.9188995,26.9066275,0.259668,289.8349256,87.24437,-0.432871217,0.691899999,81396.61801,275.8768663,0.0314,82.3731871875,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,4,93,2
4454,-11.8665352,-77.0730057,32.08375,0.167623,289.4076587,87.03425,-0.466187053,0.840987503,81442.52638,368.5028214,0.0256,81.7742120138889,0.1415,186.0,8745,4037.168725,0.7566839444,2016,4,93,2
3431,-12.0284128,-76.9188995,24.74884342,0.187821,289.461288,94.17665,-0.104449654,0.7325628,81447.5753,311.7927937,0.302696,65.6892728472222,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,4,94,2
4454,-11.8665352,-77.0730057,30.26041667,0.16377,289.1137448,93.03394,-0.177578184,0.787659744,81489.61003,401.9466295,0.4801,64.7178899537037,0.1415,186.0,8745,4037.168725,0.7566839444,2016,4,94,2
3431,-12.0284128,-76.9188995,36.06350792,0.109634,289.4927683,87.68321,-0.346512124,0.867655672,81478.99163,309.3819218,0.0846,83.0751809953704,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,4,95,2
4454,-11.8665352,-77.0730057,39.848,0.3,289.1391758,87.29092,-0.397845717,1.008456302,81522.25313,523.7835559,0.0815,82.9178110763889,0.1415,186.0,8745,4037.168725,0.7566839444,2016,4,95,2
3431,-12.0284128,-76.9188995,24.26816467,0.1775,290.0972367,85.93613,-0.592016549,0.707690062,81343.43002,339.4190234,0.0475,87.83396875,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,4,97,2
4454,-11.8665352,-77.0730057,33.18354167,0.18,289.6794359,85.71933,-0.610639688,0.900258191,81386.61399,368.2017323,0.147308,87.8787978587963,0.1415,186.0,8745,4037.168725,0.7566839444,2016,4,97,2
3431,-12.0284128,-76.9188995,37.0113365,0.23,290.2744772,86.89525,-0.599265801,0.9703332,81305.20704,202.165035,0.0739,92.0378611689815,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,4,98,2
4454,-11.8665352,-77.0730057,39.02833333,0.1257255,289.8565981,86.46134,-0.643612797,1.174681238,81349.10573,333.8264673,0.00244,92.1139916203704,0.1415,186.0,8745,4037.168725,0.7566839444,2016,4,98,2
3431,-12.0284128,-76.9188995,32.31211885,0.2913355,289.7862735,84.92966,-0.805155241,0.897989311,81241.05792,226.0699558,0.00689,92.3082896527778,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,4,99,2
4454,-11.8665352,-77.0730057,24.47125,0.16298,289.4416517,84.95759,-0.84650502,1.10483434,81286.57649,348.1801766,0.0,92.443305462963,0.1415,186.0,8745,4037.168725,0.7566839444,2016,4,99,2
2577,-12.163311,-76.9192429,34.4460925,0.1985,290.6196966,88.19172,-0.847518901,1.149747862,83286.73831,236.415009,0.0574,90.6722376157407,0.1049,328.3076923,2589,6474.234323,0.0189896755,2016,4,100,2
3431,-12.0284128,-76.9188995,32.0581125,0.2445,289.8276145,87.00762,-0.807555102,0.89023416,81282.47477,228.5765953,0.0649,89.871846412037,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,4,100,2
2577,-12.163311,-76.9192429,25.1822525,0.2171895,290.1193385,90.22509,-0.460895021,0.890632063,83352.54371,227.0271944,0.10982,88.8984227662037,0.1049,328.3076923,2589,6474.234323,0.0189896755,2016,4,101,2
3431,-12.0284128,-76.9188995,29.67639,0.2143255,289.3111154,89.44845,-0.414461224,0.678946,81344.91578,246.2292759,0.110095,88.2585105555556,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,4,101,2
2577,-12.163311,-76.9192429,32.6628,0.232418,289.8284532,88.65734,-0.698015826,0.821138731,83438.40316,243.0772239,0.118172,85.6604670138889,0.1049,328.3076923,2589,6474.234323,0.0189896755,2016,4,102,2
3431,-12.0284128,-76.9188995,29.40363242,0.2029275,288.9385895,88.58311,-0.583225377,0.735991723,81425.65163,488.7365615,0.126389,83.6929820717593,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,4,102,2
4454,-11.8665352,-77.0730057,31.48266667,0.1746325,288.5915723,88.25294,-0.478790919,0.922017444,81471.00592,505.9455695,0.114753,82.6137267824074,0.1415,186.0,8745,4037.168725,0.7566839444,2016,4,102,2
2577,-12.163311,-76.9192429,33.602275,0.1949495,288.8603673,87.48024,-0.567077629,1.13014253,83509.46209,221.879122,0.0,86.647927337963,0.1049,328.3076923,2589,6474.234323,0.0189896755,2016,4,103,2
3431,-12.0284128,-76.9188995,34.29693458,0.206934,288.0453184,86.96894,-0.501487542,0.994413572,81489.28332,269.4822313,0.0,82.8284386458333,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,4,103,2
4454,-11.8665352,-77.0730057,34.38458333,0.1642805,287.8225597,87.86442,-0.43082305,1.188337336,81535.12187,382.5146509,0.0,79.0820597222222,0.1415,186.0,8745,4037.168725,0.7566839444,2016,4,103,2
2577,-12.163311,-76.9192429,32.45295958,0.1966265,288.8229938,83.90711,-0.951341619,0.751985098,83453.90929,237.7913966,0.0,95.7713572685185,0.1049,328.3076923,2589,6474.234323,0.0189896755,2016,4,104,2
3431,-12.0284128,-76.9188995,37.29426844,0.2441585,287.9108285,83.09911,-0.873764528,0.610960175,81438.83892,269.7421846,0.0,94.15929,0.0956,372.6666667,2979,884.9861099,0.4540568895,2016,4,104,2
4454,-11.8665352,-77.0730057,38.19333333,0.1690795,287.6041973,83.4344,-0.876019338,0.810262342,81482.91417,439.0917071,0.0,92.2766465046296,0.1415,186.0,8745,4037.168725,0.7566839444,2016,4,104,2
3431,-12.0284128,-76.9188995,30.71983708,0.169668,289.2566164,85.54339,-0.565935859,0.690535935,81179.67391,324.3863082,0.0,92.3391568402778,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,106,2
4454,-11.8665352,-77.0730057,44.29,0.1891785,288.8944095,85.47786,-0.616368785,0.882056754,81225.77453,365.4638265,0.0,91.4190529166667,0.108,186.0,8745,4037.168725,0.7566839444,2016,4,106,2
3431,-12.0284128,-76.9188995,36.32670583,0.203086,289.3331621,87.91865,-0.549424715,0.588434612,81214.49647,324.0753855,0.0,85.9607955902778,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,107,2
3431,-12.0284128,-76.9188995,27.98635208,0.2272045,289.4089556,90.04168,-0.620495473,0.607379699,81353.63637,348.9802889,0.0,72.7291471643519,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,108,2
3431,-12.0284128,-76.9188995,32.39378875,0.222845,289.3246268,86.2758,-0.837436546,1.02098519,81413.62982,235.4061474,0.0,83.2916506712963,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,109,2
3431,-12.0284128,-76.9188995,32.28076833,0.2216895,289.2504875,85.89512,-0.87521602,0.984978797,81424.46199,245.6088644,0.0162,77.4450190046296,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,110,2
4454,-11.8665352,-77.0730057,39.976,0.2697135,288.8233533,86.09802,-0.874710602,1.253320064,81469.31407,332.2885162,0.0,78.4343873726852,0.108,186.0,8745,4037.168725,0.7566839444,2016,4,110,2
3431,-12.0284128,-76.9188995,30.53126375,0.22485,289.0254916,83.56311,-0.978791618,0.838523097,81283.25261,170.3273504,0.0,85.3837394560185,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,111,2
4454,-11.8665352,-77.0730057,35.34416667,0.196727,288.6944905,83.72633,-1.004593204,1.11355327,81330.65115,320.0976235,0.0,85.3502947453704,0.108,186.0,8745,4037.168725,0.7566839444,2016,4,111,2
3431,-12.0284128,-76.9188995,42.65003167,0.2312,289.5184077,84.08132,-0.74002156,0.741557275,81372.96315,275.8258458,0.0,93.9621131944444,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,113,2
4454,-11.8665352,-77.0730057,36.27333333,0.2211095,289.0520837,83.71545,-0.73747979,0.959937119,81420.69438,352.8966326,0.0,93.9569990972222,0.108,186.0,8745,4037.168725,0.7566839444,2016,4,113,2
3431,-12.0284128,-76.9188995,40.66756042,0.2905,289.1509206,86.72034,-0.688359197,0.612047349,81425.06043,238.9150801,0.0,88.0601686111111,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,114,2
4454,-11.8665352,-77.0730057,41.75416667,0.3405,288.7418922,86.11251,-0.683898124,0.807596065,81472.72853,334.971988,0.0112,88.0659828125,0.108,186.0,8745,4037.168725,0.7566839444,2016,4,114,2
3431,-12.0284128,-76.9188995,43.60324667,0.2239895,288.5392167,84.04614,-0.924949441,0.722289799,81426.35959,363.3431703,0.0,91.204185787037,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,115,2
4454,-11.8665352,-77.0730057,54.09041667,0.2003965,288.1573446,84.07271,-0.816376122,0.977890307,81472.0599,355.0005304,0.0113,90.6832090393519,0.108,186.0,8745,4037.168725,0.7566839444,2016,4,115,2
3431,-12.0284128,-76.9188995,37.09197813,0.1939445,287.3741122,80.84047,-0.905761387,0.501685135,81313.06795,320.4007828,0.0,97.9797925462963,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,116,2
4454,-11.8665352,-77.0730057,55.13125,0.214542,287.0728573,80.41815,-0.938085463,0.663150408,81361.11527,252.0752528,0.0,97.0548324884259,0.108,186.0,8745,4037.168725,0.7566839444,2016,4,116,2
2577,-12.163311,-76.9192429,42.07344727,0.1417925,288.0430111,81.29971,-0.941924727,0.337603745,83258.89698,204.3698225,0.0,96.4378747453704,0.1097,328.3076923,2589,6474.234323,0.0189896755,2016,4,117,2
3431,-12.0284128,-76.9188995,38.28742821,0.095,287.2653474,78.54007,-0.902248798,0.163919882,81250.38852,216.1119548,0.0,93.7219216782407,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,117,2
4454,-11.8665352,-77.0730057,51.15833333,0.089,287.0765203,78.04137,-0.910343472,0.332475083,81298.57618,266.3487654,0.0,90.1204298842593,0.108,186.0,8745,4037.168725,0.7566839444,2016,4,117,2
2577,-12.163311,-76.9192429,46.67806625,0.2375,288.2126991,85.11546,-0.907122745,0.363289237,83315.14709,218.6356494,0.0,87.7426841550926,0.1097,328.3076923,2589,6474.234323,0.0189896755,2016,4,118,2
3431,-12.0284128,-76.9188995,37.58402457,0.2455,287.345811,82.52775,-0.904005067,0.219137242,81303.0945,213.4340681,0.0,86.4256347106481,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,118,2
4454,-11.8665352,-77.0730057,43.64125,0.1863175,287.0437276,81.30274,-0.905695648,0.373135241,81349.80515,260.7970958,0.0,85.7930070138889,0.108,186.0,8745,4037.168725,0.7566839444,2016,4,118,2
2577,-12.163311,-76.9192429,42.8820675,0.165849,288.9344997,85.89412,-0.753074273,0.51321501,83398.07468,206.1756151,0.0,87.9836019791667,0.1097,328.3076923,2589,6474.234323,0.0189896755,2016,4,119,2
3431,-12.0284128,-76.9188995,48.19350929,0.167337,288.163277,85.94157,-0.67062001,0.423039043,81386.34445,217.6846099,0.0,85.5611534606481,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,119,2
4454,-11.8665352,-77.0730057,48.00111111,0.215788,287.9100684,85.67195,-0.633102595,0.613644202,81432.88606,299.8247353,0.0,83.4157744328704,0.108,186.0,8745,4037.168725,0.7566839444,2016,4,119,2
2577,-12.163311,-76.9192429,36.97500208,0.1357725,289.7334481,85.4305,-0.997699821,0.674477885,83391.99897,214.4022689,0.0,92.7097087268518,0.1097,328.3076923,2589,6474.234323,0.0189896755,2016,4,120,2
3431,-12.0284128,-76.9188995,44.876045,0.113599,289.0116967,84.88335,-0.805755377,0.553159853,81381.46226,205.5532064,0.0,91.2654639930555,0.093,372.6666667,2979,884.9861099,0.4540568895,2016,4,120,2
4454,-11.8665352,-77.0730057,43.006,0.178716,288.6862395,84.00789,-0.802758194,0.749664961,81424.61365,283.0382632,0.0547,89.6033440509259,0.108,186.0,8745,4037.168725,0.7566839444,2016,4,120,2
2577,-12.163311,-76.9192429,26.43754,0.1547945,289.2491663,88.00926,-0.580369976,0.282494651,83264.23804,197.8977125,0.0,88.3973163078704,0.1345,328.3076923,2589,6474.234323,0.0189896755,2016,4,121,2
3431,-12.0284128,-76.9188995,36.87171458,0.145374,288.4686837,86.62933,-0.558542314,0.143090185,81257.62372,190.8352818,0.0,88.2412984606482,0.0877,372.6666667,2979,884.9861099,0.4540568895,2016,4,121,2
4454,-11.8665352,-77.0730057,36.58666667,0.175838,288.1023529,85.52218,-0.569814336,0.293010534,81305.8134,278.7754547,0.00306,88.6697712962963,0.1139,186.0,8745,4037.168725,0.7566839444,2016,4,121,2
2577,-12.163311,-76.9192429,48.68061042,0.1445,290.2465951,74.97257,-0.96550565,0.329410769,83419.86111,191.8918508,0.0,93.4989428935185,0.1345,328.3076923,2589,6474.234323,0.0189896755,2016,5,125,2
3431,-12.0284128,-76.9188995,35.85087033,0.1455,289.4234055,73.26848,-0.890483477,0.198209135,81412.12539,347.730455,0.0,93.7861127199074,0.0877,372.6666667,2979,884.9861099,0.4540568895,2016,5,125,2
4454,-11.8665352,-77.0730057,54.72875,0.2595,288.9433546,73.42403,-0.894843425,0.341471568,81455.8409,322.9110832,0.0,93.7395308333333,0.1139,186.0,8745,4037.168725,0.7566839444,2016,5,125,2
2577,-12.163311,-76.9192429,21.0157075,0.087,289.0346088,82.71431,-1.251301309,0.589253439,83428.16639,179.801749,0.0,94.2093471412037,0.1345,328.3076923,2589,6474.234323,0.0189896755,2016,5,126,2
3431,-12.0284128,-76.9188995,45.45173667,0.0835,288.1745134,81.74696,-1.136153153,0.430962614,81416.86334,169.2068285,0.0,94.2338771990741,0.0877,372.6666667,2979,884.9861099,0.4540568895,2016,5,126,2
4454,-11.8665352,-77.0730057,43.13111111,0.1075,287.7751395,81.822,-1.103458059,0.666086319,81460.46245,245.9134673,0.0,93.6264585185185,0.1139,186.0,8745,4037.168725,0.7566839444,2016,5,126,2
3431,-12.0284128,-76.9188995,41.40753625,0.1085,288.2453062,83.59663,-1.053108677,0.401886241,81390.51794,178.9637986,0.0,89.4014622222222,0.0877,372.6666667,2979,884.9861099,0.4540568895,2016,5,127,2
4454,-11.8665352,-77.0730057,40.096875,0.1365,287.8576541,83.74779,-1.073437944,0.598162786,81435.46452,257.9480005,0.0,88.608218912037,0.1139,186.0,8745,4037.168725,0.7566839444,2016,5,127,2
3431,-12.0284128,-76.9188995,38.65085917,0.2236455,287.6248604,82.42127,-0.826259018,0.296753633,81403.96316,206.9859514,0.0,86.9915261458333,0.0877,372.6666667,2979,884.9861099,0.4540568895,2016,5,129,2
4454,-11.8665352,-77.0730057,42.66333333,0.2765665,287.3956524,83.06047,-0.757284346,0.497032558,81450.99285,330.4884962,0.0,85.1471327430556,0.1139,186.0,8745,4037.168725,0.7566839444,2016,5,129,2
3431,-12.0284128,-76.9188995,40.39027667,0.171147,287.4154748,81.59964,-0.77920034,0.182301112,81445.33197,207.9090424,0.0,82.9218894675926,0.0877,372.6666667,2979,884.9861099,0.4540568895,2016,5,130,2
4454,-11.8665352,-77.0730057,46.48458333,0.224182,287.2739525,82.09798,-0.674896001,0.383393137,81491.69712,286.1903601,0.0,81.7686817476852,0.1139,186.0,8745,4037.168725,0.7566839444,2016,5,130,2
3431,-12.0284128,-76.9188995,40.19040075,0.1823545,287.3373789,75.88508,-0.811476433,0.076708793,81478.85473,300.4515585,0.0,86.9471209722222,0.0877,372.6666667,2979,884.9861099,0.4540568895,2016,5,131,2
4454,-11.8665352,-77.0730057,50.96875,0.218587,287.0905455,77.54519,-0.745217358,0.25533716,81524.29711,355.9966071,0.0,87.2090624652778,0.1139,186.0,8745,4037.168725,0.7566839444,2016,5,131,2
3431,-12.0284128,-76.9188995,33.49081846,0.1275,287.493615,73.82369,-1.086353545,0.277833513,81496.98188,237.0629686,0.0,85.3712285648148,0.0877,372.6666667,2979,884.9861099,0.4540568895,2016,5,132,2
4454,-11.8665352,-77.0730057,37.31,0.095,287.3129862,75.02967,-1.012884467,0.471477772,81540.64743,357.2208312,0.0,85.3909021064815,0.1139,186.0,8745,4037.168725,0.7566839444,2016,5,132,2
3431,-12.0284128,-76.9188995,59.90194365,0.2115,289.4248357,82.10111,-0.76614072,0.517248557,81383.43638,216.3431474,0.0,87.5272912037037,0.0877,372.6666667,2979,884.9861099,0.4540568895,2016,5,134,2
4454,-11.8665352,-77.0730057,50.90375,0.26,289.0080625,81.91342,-0.826630365,0.685010883,81429.12377,262.7719368,0.0,87.3823261689815,0.1139,186.0,8745,4037.168725,0.7566839444,2016,5,134,2
